employer_key,employer_code,employer_name,company_type,industry,sector,hq_country,hq_state,hq_city,website,linkedin_company_url,size_bucket,sponsor_f1_flag,remote_friendly_flag,diversity_program_flag,talent_partner_flag,last_engagement_date,employer_rating,created_at,updated_at,products,slu_relation,logo_url
619,EMP0619,Company 619,SMB,Media,Nonprofit,USA,NC,Charlotte,https://company619.com,https://linkedin.com/company/company619,1000+,1,1,0,0,2021-09-11,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
620,EMP0620,Company 620,Enterprise,Aerospace,Private,USA,MO,St. Louis,https://company620.com,https://linkedin.com/company/company620,1-49,0,0,0,1,2021-09-12,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
621,EMP0621,Company 621,Gov,Technology,Public,USA,IL,Chicago,https://company621.com,https://linkedin.com/company/company621,50-199,1,1,1,0,2021-09-13,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
622,EMP0622,Company 622,Nonprofit,Healthcare,Gov,USA,CA,Mountain View,https://company622.com,https://linkedin.com/company/company622,200-999,0,0,0,0,2021-09-14,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
623,EMP0623,Company 623,Other,Finance,Nonprofit,USA,TX,Austin,https://company623.com,https://linkedin.com/company/company623,1000+,1,1,0,0,2021-09-15,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
624,EMP0624,Company 624,Startup,Retail,Private,USA,NY,New York,https://company624.com,https://linkedin.com/company/company624,1-49,0,0,1,1,2021-09-16,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
625,EMP0625,Company 625,SMB,Education,Public,USA,WA,Seattle,https://company625.com,https://linkedin.com/company/company625,50-199,1,1,0,0,2021-09-17,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
626,EMP0626,Company 626,Enterprise,Manufacturing,Gov,USA,MA,Boston,https://company626.com,https://linkedin.com/company/company626,200-999,0,0,0,0,2021-09-18,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
627,EMP0627,Company 627,Gov,Consulting,Nonprofit,USA,GA,Atlanta,https://company627.com,https://linkedin.com/company/company627,1000+,1,1,1,0,2021-09-19,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
628,EMP0628,Company 628,Nonprofit,Media,Private,USA,AZ,Phoenix,https://company628.com,https://linkedin.com/company/company628,1-49,0,0,0,1,2021-09-20,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
629,EMP0629,Company 629,Other,Aerospace,Public,USA,NC,Charlotte,https://company629.com,https://linkedin.com/company/company629,50-199,1,1,0,0,2021-09-21,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
630,EMP0630,Company 630,Startup,Technology,Gov,USA,MO,St. Louis,https://company630.com,https://linkedin.com/company/company630,200-999,0,0,1,0,2021-09-22,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
631,EMP0631,Company 631,SMB,Healthcare,Nonprofit,USA,IL,Chicago,https://company631.com,https://linkedin.com/company/company631,1000+,1,1,0,0,2021-09-23,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
632,EMP0632,Company 632,Enterprise,Finance,Private,USA,CA,Mountain View,https://company632.com,https://linkedin.com/company/company632,1-49,0,0,0,1,2021-09-24,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
633,EMP0633,Company 633,Gov,Retail,Public,USA,TX,Austin,https://company633.com,https://linkedin.com/company/company633,50-199,1,1,1,0,2021-09-25,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
634,EMP0634,Company 634,Nonprofit,Education,Gov,USA,NY,New York,https://company634.com,https://linkedin.com/company/company634,200-999,0,0,0,0,2021-09-26,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
635,EMP0635,Company 635,Other,Manufacturing,Nonprofit,USA,WA,Seattle,https://company635.com,https://linkedin.com/company/company635,1000+,1,1,0,0,2021-09-27,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
636,EMP0636,Company 636,Startup,Consulting,Private,USA,MA,Boston,https://company636.com,https://linkedin.com/company/company636,1-49,0,0,1,1,2021-09-28,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
637,EMP0637,Company 637,SMB,Media,Public,USA,GA,Atlanta,https://company637.com,https://linkedin.com/company/company637,50-199,1,1,0,0,2021-09-29,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
638,EMP0638,Company 638,Enterprise,Aerospace,Gov,USA,AZ,Phoenix,https://company638.com,https://linkedin.com/company/company638,200-999,0,0,0,0,2021-09-30,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
639,EMP0639,Company 639,Gov,Technology,Nonprofit,USA,NC,Charlotte,https://company639.com,https://linkedin.com/company/company639,1000+,1,1,1,0,2021-10-01,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
640,EMP0640,Company 640,Nonprofit,Healthcare,Private,USA,MO,St. Louis,https://company640.com,https://linkedin.com/company/company640,1-49,0,0,0,1,2021-10-02,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
641,EMP0641,Company 641,Other,Finance,Public,USA,IL,Chicago,https://company641.com,https://linkedin.com/company/company641,50-199,1,1,0,0,2021-10-03,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
642,EMP0642,Company 642,Startup,Retail,Gov,USA,CA,Mountain View,https://company642.com,https://linkedin.com/company/company642,200-999,0,0,1,0,2021-10-04,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
643,EMP0643,Company 643,SMB,Education,Nonprofit,USA,TX,Austin,https://company643.com,https://linkedin.com/company/company643,1000+,1,1,0,0,2021-10-05,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
644,EMP0644,Company 644,Enterprise,Manufacturing,Private,USA,NY,New York,https://company644.com,https://linkedin.com/company/company644,1-49,0,0,0,1,2021-10-06,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
645,EMP0645,Company 645,Gov,Consulting,Public,USA,WA,Seattle,https://company645.com,https://linkedin.com/company/company645,50-199,1,1,1,0,2021-10-07,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
646,EMP0646,Company 646,Nonprofit,Media,Gov,USA,MA,Boston,https://company646.com,https://linkedin.com/company/company646,200-999,0,0,0,0,2021-10-08,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
647,EMP0647,Company 647,Other,Aerospace,Nonprofit,USA,GA,Atlanta,https://company647.com,https://linkedin.com/company/company647,1000+,1,1,0,0,2021-10-09,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
648,EMP0648,Company 648,Startup,Technology,Private,USA,AZ,Phoenix,https://company648.com,https://linkedin.com/company/company648,1-49,0,0,1,1,2021-10-10,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
649,EMP0649,Company 649,SMB,Healthcare,Public,USA,NC,Charlotte,https://company649.com,https://linkedin.com/company/company649,50-199,1,1,0,0,2021-10-11,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
650,EMP0650,Company 650,Enterprise,Finance,Gov,USA,MO,St. Louis,https://company650.com,https://linkedin.com/company/company650,200-999,0,0,0,0,2021-10-12,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
651,EMP0651,Company 651,Gov,Retail,Nonprofit,USA,IL,Chicago,https://company651.com,https://linkedin.com/company/company651,1000+,1,1,1,0,2021-10-13,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
652,EMP0652,Company 652,Nonprofit,Education,Private,USA,CA,Mountain View,https://company652.com,https://linkedin.com/company/company652,1-49,0,0,0,1,2021-10-14,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
653,EMP0653,Company 653,Other,Manufacturing,Public,USA,TX,Austin,https://company653.com,https://linkedin.com/company/company653,50-199,1,1,0,0,2021-10-15,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
654,EMP0654,Company 654,Startup,Consulting,Gov,USA,NY,New York,https://company654.com,https://linkedin.com/company/company654,200-999,0,0,1,0,2021-10-16,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
655,EMP0655,Company 655,SMB,Media,Nonprofit,USA,WA,Seattle,https://company655.com,https://linkedin.com/company/company655,1000+,1,1,0,0,2021-10-17,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
656,EMP0656,Company 656,Enterprise,Aerospace,Private,USA,MA,Boston,https://company656.com,https://linkedin.com/company/company656,1-49,0,0,0,1,2021-10-18,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
657,EMP0657,Company 657,Gov,Technology,Public,USA,GA,Atlanta,https://company657.com,https://linkedin.com/company/company657,50-199,1,1,1,0,2021-10-19,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
658,EMP0658,Company 658,Nonprofit,Healthcare,Gov,USA,AZ,Phoenix,https://company658.com,https://linkedin.com/company/company658,200-999,0,0,0,0,2021-10-20,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
659,EMP0659,Company 659,Other,Finance,Nonprofit,USA,NC,Charlotte,https://company659.com,https://linkedin.com/company/company659,1000+,1,1,0,0,2021-10-21,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
660,EMP0660,Company 660,Startup,Retail,Private,USA,MO,St. Louis,https://company660.com,https://linkedin.com/company/company660,1-49,0,0,1,1,2021-10-22,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
661,EMP0661,Company 661,SMB,Education,Public,USA,IL,Chicago,https://company661.com,https://linkedin.com/company/company661,50-199,1,1,0,0,2021-10-23,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
662,EMP0662,Company 662,Enterprise,Manufacturing,Gov,USA,CA,Mountain View,https://company662.com,https://linkedin.com/company/company662,200-999,0,0,0,0,2021-10-24,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
663,EMP0663,Company 663,Gov,Consulting,Nonprofit,USA,TX,Austin,https://company663.com,https://linkedin.com/company/company663,1000+,1,1,1,0,2021-10-25,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
664,EMP0664,Company 664,Nonprofit,Media,Private,USA,NY,New York,https://company664.com,https://linkedin.com/company/company664,1-49,0,0,0,1,2021-10-26,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
665,EMP0665,Company 665,Other,Aerospace,Public,USA,WA,Seattle,https://company665.com,https://linkedin.com/company/company665,50-199,1,1,0,0,2021-10-27,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
666,EMP0666,Company 666,Startup,Technology,Gov,USA,MA,Boston,https://company666.com,https://linkedin.com/company/company666,200-999,0,0,1,0,2021-10-28,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
667,EMP0667,Company 667,SMB,Healthcare,Nonprofit,USA,GA,Atlanta,https://company667.com,https://linkedin.com/company/company667,1000+,1,1,0,0,2021-10-29,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
668,EMP0668,Company 668,Enterprise,Finance,Private,USA,AZ,Phoenix,https://company668.com,https://linkedin.com/company/company668,1-49,0,0,0,1,2021-10-30,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
669,EMP0669,Company 669,Gov,Retail,Public,USA,NC,Charlotte,https://company669.com,https://linkedin.com/company/company669,50-199,1,1,1,0,2021-10-31,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
670,EMP0670,Company 670,Nonprofit,Education,Gov,USA,MO,St. Louis,https://company670.com,https://linkedin.com/company/company670,200-999,0,0,0,0,2021-11-01,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
671,EMP0671,Company 671,Other,Manufacturing,Nonprofit,USA,IL,Chicago,https://company671.com,https://linkedin.com/company/company671,1000+,1,1,0,0,2021-11-02,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
672,EMP0672,Company 672,Startup,Consulting,Private,USA,CA,Mountain View,https://company672.com,https://linkedin.com/company/company672,1-49,0,0,1,1,2021-11-03,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
673,EMP0673,Company 673,SMB,Media,Public,USA,TX,Austin,https://company673.com,https://linkedin.com/company/company673,50-199,1,1,0,0,2021-11-04,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
674,EMP0674,Company 674,Enterprise,Aerospace,Gov,USA,NY,New York,https://company674.com,https://linkedin.com/company/company674,200-999,0,0,0,0,2021-11-05,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
675,EMP0675,Company 675,Gov,Technology,Nonprofit,USA,WA,Seattle,https://company675.com,https://linkedin.com/company/company675,1000+,1,1,1,0,2021-11-06,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
676,EMP0676,Company 676,Nonprofit,Healthcare,Private,USA,MA,Boston,https://company676.com,https://linkedin.com/company/company676,1-49,0,0,0,1,2021-11-07,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
677,EMP0677,Company 677,Other,Finance,Public,USA,GA,Atlanta,https://company677.com,https://linkedin.com/company/company677,50-199,1,1,0,0,2021-11-08,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
678,EMP0678,Company 678,Startup,Retail,Gov,USA,AZ,Phoenix,https://company678.com,https://linkedin.com/company/company678,200-999,0,0,1,0,2021-11-09,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
679,EMP0679,Company 679,SMB,Education,Nonprofit,USA,NC,Charlotte,https://company679.com,https://linkedin.com/company/company679,1000+,1,1,0,0,2021-11-10,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
680,EMP0680,Company 680,Enterprise,Manufacturing,Private,USA,MO,St. Louis,https://company680.com,https://linkedin.com/company/company680,1-49,0,0,0,1,2021-11-11,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
681,EMP0681,Company 681,Gov,Consulting,Public,USA,IL,Chicago,https://company681.com,https://linkedin.com/company/company681,50-199,1,1,1,0,2021-11-12,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
682,EMP0682,Company 682,Nonprofit,Media,Gov,USA,CA,Mountain View,https://company682.com,https://linkedin.com/company/company682,200-999,0,0,0,0,2021-11-13,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
683,EMP0683,Company 683,Other,Aerospace,Nonprofit,USA,TX,Austin,https://company683.com,https://linkedin.com/company/company683,1000+,1,1,0,0,2021-11-14,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
684,EMP0684,Company 684,Startup,Technology,Private,USA,NY,New York,https://company684.com,https://linkedin.com/company/company684,1-49,0,0,1,1,2021-11-15,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
685,EMP0685,Company 685,SMB,Healthcare,Public,USA,WA,Seattle,https://company685.com,https://linkedin.com/company/company685,50-199,1,1,0,0,2021-11-16,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
686,EMP0686,Company 686,Enterprise,Finance,Gov,USA,MA,Boston,https://company686.com,https://linkedin.com/company/company686,200-999,0,0,0,0,2021-11-17,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
687,EMP0687,Company 687,Gov,Retail,Nonprofit,USA,GA,Atlanta,https://company687.com,https://linkedin.com/company/company687,1000+,1,1,1,0,2021-11-18,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
688,EMP0688,Company 688,Nonprofit,Education,Private,USA,AZ,Phoenix,https://company688.com,https://linkedin.com/company/company688,1-49,0,0,0,1,2021-11-19,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
689,EMP0689,Company 689,Other,Manufacturing,Public,USA,NC,Charlotte,https://company689.com,https://linkedin.com/company/company689,50-199,1,1,0,0,2021-11-20,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
690,EMP0690,Company 690,Startup,Consulting,Gov,USA,MO,St. Louis,https://company690.com,https://linkedin.com/company/company690,200-999,0,0,1,0,2021-11-21,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
691,EMP0691,Company 691,SMB,Media,Nonprofit,USA,IL,Chicago,https://company691.com,https://linkedin.com/company/company691,1000+,1,1,0,0,2021-11-22,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
692,EMP0692,Company 692,Enterprise,Aerospace,Private,USA,CA,Mountain View,https://company692.com,https://linkedin.com/company/company692,1-49,0,0,0,1,2021-11-23,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
693,EMP0693,Company 693,Gov,Technology,Public,USA,TX,Austin,https://company693.com,https://linkedin.com/company/company693,50-199,1,1,1,0,2021-11-24,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
694,EMP0694,Company 694,Nonprofit,Healthcare,Gov,USA,NY,New York,https://company694.com,https://linkedin.com/company/company694,200-999,0,0,0,0,2021-11-25,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
695,EMP0695,Company 695,Other,Finance,Nonprofit,USA,WA,Seattle,https://company695.com,https://linkedin.com/company/company695,1000+,1,1,0,0,2021-11-26,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
696,EMP0696,Company 696,Startup,Retail,Private,USA,MA,Boston,https://company696.com,https://linkedin.com/company/company696,1-49,0,0,1,1,2021-11-27,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
697,EMP0697,Company 697,SMB,Education,Public,USA,GA,Atlanta,https://company697.com,https://linkedin.com/company/company697,50-199,1,1,0,0,2021-11-28,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
698,EMP0698,Company 698,Enterprise,Manufacturing,Gov,USA,AZ,Phoenix,https://company698.com,https://linkedin.com/company/company698,200-999,0,0,0,0,2021-11-29,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
699,EMP0699,Company 699,Gov,Consulting,Nonprofit,USA,NC,Charlotte,https://company699.com,https://linkedin.com/company/company699,1000+,1,1,1,0,2021-11-30,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
700,EMP0700,Company 700,Nonprofit,Media,Private,USA,MO,St. Louis,https://company700.com,https://linkedin.com/company/company700,1-49,0,0,0,1,2021-12-01,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
701,EMP0701,Company 701,Other,Aerospace,Public,USA,IL,Chicago,https://company701.com,https://linkedin.com/company/company701,50-199,1,1,0,0,2021-12-02,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
702,EMP0702,Company 702,Startup,Technology,Gov,USA,CA,Mountain View,https://company702.com,https://linkedin.com/company/company702,200-999,0,0,1,0,2021-12-03,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
703,EMP0703,Company 703,SMB,Healthcare,Nonprofit,USA,TX,Austin,https://company703.com,https://linkedin.com/company/company703,1000+,1,1,0,0,2021-12-04,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
704,EMP0704,Company 704,Enterprise,Finance,Private,USA,NY,New York,https://company704.com,https://linkedin.com/company/company704,1-49,0,0,0,1,2021-12-05,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
705,EMP0705,Company 705,Gov,Retail,Public,USA,WA,Seattle,https://company705.com,https://linkedin.com/company/company705,50-199,1,1,1,0,2021-12-06,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
706,EMP0706,Company 706,Nonprofit,Education,Gov,USA,MA,Boston,https://company706.com,https://linkedin.com/company/company706,200-999,0,0,0,0,2021-12-07,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
707,EMP0707,Company 707,Other,Manufacturing,Nonprofit,USA,GA,Atlanta,https://company707.com,https://linkedin.com/company/company707,1000+,1,1,0,0,2021-12-08,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
708,EMP0708,Company 708,Startup,Consulting,Private,USA,AZ,Phoenix,https://company708.com,https://linkedin.com/company/company708,1-49,0,0,1,1,2021-12-09,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
709,EMP0709,Company 709,SMB,Media,Public,USA,NC,Charlotte,https://company709.com,https://linkedin.com/company/company709,50-199,1,1,0,0,2021-12-10,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
710,EMP0710,Company 710,Enterprise,Aerospace,Gov,USA,MO,St. Louis,https://company710.com,https://linkedin.com/company/company710,200-999,0,0,0,0,2021-12-11,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
711,EMP0711,Company 711,Gov,Technology,Nonprofit,USA,IL,Chicago,https://company711.com,https://linkedin.com/company/company711,1000+,1,1,1,0,2021-12-12,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
712,EMP0712,Company 712,Nonprofit,Healthcare,Private,USA,CA,Mountain View,https://company712.com,https://linkedin.com/company/company712,1-49,0,0,0,1,2021-12-13,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
713,EMP0713,Company 713,Other,Finance,Public,USA,TX,Austin,https://company713.com,https://linkedin.com/company/company713,50-199,1,1,0,0,2021-12-14,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
714,EMP0714,Company 714,Startup,Retail,Gov,USA,NY,New York,https://company714.com,https://linkedin.com/company/company714,200-999,0,0,1,0,2021-12-15,10,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
715,EMP0715,Company 715,SMB,Education,Nonprofit,USA,WA,Seattle,https://company715.com,https://linkedin.com/company/company715,1000+,1,1,0,0,2021-12-16,6,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
716,EMP0716,Company 716,Enterprise,Manufacturing,Private,USA,MA,Boston,https://company716.com,https://linkedin.com/company/company716,1-49,0,0,0,1,2021-12-17,7,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
717,EMP0717,Company 717,Gov,Consulting,Public,USA,GA,Atlanta,https://company717.com,https://linkedin.com/company/company717,50-199,1,1,1,0,2021-12-18,8,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
718,EMP0718,Company 718,Nonprofit,Media,Gov,USA,AZ,Phoenix,https://company718.com,https://linkedin.com/company/company718,200-999,0,0,0,0,2021-12-19,9,2025-11-07 07:53:54,2025-11-07 07:53:54,,,
