fact_id,student_key,employer_key,contact_key,event_key,event_date_key,hire_date_key,alumni_employee_id_at_employer,participated_university_event_flag,participated_outside_event_flag,alumni_event_flag,applications_submitted,interviews_count,job_offers_count,hired_flag,donations_amount,mentorship_hours,referrals_made,engagement_score,job_role
1162,820,215,53,906,20230806,20231102,EMP-00215-00820,0,0,1,4,3,1,1,9.93,1.6,0,2.01,"ML Engineer"
1163,875,473,898,565,20231214,20231127,EMP-00473-00875,0,1,0,1,1,2,1,9.18,2.5,1,3.11,"AI Engineer"
1164,573,926,222,464,20230220,20230823,EMP-00926-00573,0,1,0,3,1,2,1,9.47,1.0,2,1.53,"Data Analyst"
1165,135,670,279,553,20230613,20231217,EMP-00670-00135,0,1,1,1,0,2,1,7.47,3.2,2,1.58,"ML Engineer"
1166,581,195,451,431,20230213,20230210,EMP-00195-00581,0,1,0,2,0,2,1,9.15,4.0,1,2.43,"Business Analyst"
1167,347,602,974,849,20230609,20230912,EMP-00602-00347,1,1,1,4,2,2,1,7.68,2.1,0,2.91,"Data Scientist"
1168,217,139,766,829,20230417,20231217,EMP-00139-00217,0,1,0,3,0,2,0,9.30,0.7,2,3.49,"Data Scientist"
1169,258,5,376,550,20230321,20230804,EMP-00005-00258,0,1,1,2,0,1,0,8.25,0.7,0,3.06,"Data Analyst"
1170,883,267,729,872,20230921,20230215,EMP-00267-00883,0,0,0,2,3,2,0,7.34,3.7,1,2.12,"Data Engineer"
1171,868,571,379,765,20230726,20231226,EMP-00571-00868,0,0,0,4,1,1,1,7.67,1.0,2,2.85,"Data Scientist"
1172,505,128,958,929,20231208,20230606,EMP-00128-00505,0,1,1,2,2,1,0,9.63,0.2,1,2.90,"Business Analyst"
1173,998,108,362,888,20230322,20230913,EMP-00108-00998,0,1,1,1,2,0,0,7.50,3.5,2,2.43,"AI Engineer"
1174,585,227,74,960,20230410,20230127,EMP-00227-00585,1,0,0,5,2,0,0,8.05,3.0,1,3.30,"AI Engineer"
1175,150,554,51,81,20230613,20230612,EMP-00554-00150,0,0,0,1,3,0,0,7.28,0.1,2,2.12,"AI Engineer"
1176,652,951,828,542,20230313,20230505,EMP-00951-00652,1,1,0,3,1,2,1,8.60,2.6,0,1.82,"Software Engineer"
1177,842,177,331,388,20230202,20230522,EMP-00177-00842,0,1,0,1,3,1,1,7.33,0.1,1,1.56,"ML Engineer"
1178,582,964,735,892,20230423,20231215,EMP-00964-00582,0,0,0,5,3,0,0,8.12,3.2,2,3.49,"AI Engineer"
1179,827,178,573,36,20230124,20230708,EMP-00178-00827,0,1,0,5,1,0,0,8.10,1.0,1,2.04,"Data Engineer"
1180,407,438,797,742,20230624,20231105,EMP-00438-00407,0,1,0,5,3,0,0,9.77,2.2,0,2.95,"Data Engineer"
1181,749,601,856,795,20230426,20231016,EMP-00601-00749,0,0,0,1,3,0,0,8.09,3.7,1,2.35,"AI Engineer"
1182,438,367,904,580,20230324,20230505,EMP-00367-00438,0,0,0,5,0,2,1,7.41,4.0,2,3.43,"Software Engineer"
1183,646,1,505,586,20231229,20230324,EMP-00001-00646,0,0,0,3,1,2,0,7.95,3.0,2,2.75,"Business Analyst"
1184,509,146,351,493,20231122,20231222,EMP-00146-00509,0,1,0,2,2,0,0,7.48,2.5,0,2.27,"Business Analyst"
1185,819,511,680,744,20230613,20230430,EMP-00511-00819,0,0,1,1,1,1,0,8.71,0.3,2,2.12,"Data Scientist"
1186,292,44,316,993,20230215,20231015,EMP-00044-00292,1,1,0,1,3,0,0,8.44,0.9,0,3.17,"AI Engineer"
1187,53,737,571,292,20231203,20231206,EMP-00737-00053,1,0,0,2,0,1,0,9.65,2.4,2,3.27,"Data Engineer"
1188,712,351,21,121,20230311,20230812,EMP-00351-00712,1,0,0,5,3,2,1,7.14,3.3,1,1.89,"Business Analyst"
1189,283,53,862,580,20230528,20230308,EMP-00053-00283,0,0,1,5,0,0,0,7.07,1.8,0,3.01,"ML Engineer"
1190,314,354,586,568,20230614,20230722,EMP-00354-00314,0,1,0,3,1,0,0,7.44,0.1,1,2.69,"Data Analyst"
1191,373,306,973,288,20230712,20230110,EMP-00306-00373,0,1,0,5,1,2,0,7.16,3.5,2,1.60,"Data Analyst"
1192,738,726,40,217,20230305,20230504,EMP-00726-00738,1,1,0,1,0,0,0,8.39,1.1,2,1.69,"Data Analyst"
1193,521,51,218,475,20230716,20231025,EMP-00051-00521,0,0,0,1,3,2,1,8.77,2.3,1,2.72,"Business Analyst"
1194,272,978,230,920,20230219,20230401,EMP-00978-00272,0,0,0,3,1,2,1,7.35,1.8,1,3.20,"AI Engineer"
1195,516,633,133,180,20230310,20230410,EMP-00633-00516,0,1,0,2,0,2,1,8.12,0.0,0,1.96,"Business Analyst"
1196,719,886,886,508,20231118,20230517,EMP-00886-00719,1,0,0,2,2,0,0,8.30,2.7,0,2.96,"Data Analyst"
1197,884,655,232,209,20230708,20230806,EMP-00655-00884,0,1,0,3,3,0,0,7.58,2.9,1,3.42,"Data Analyst"
1198,932,608,156,868,20230812,20230714,EMP-00608-00932,0,0,1,4,1,1,1,8.66,2.1,0,3.05,"Data Engineer"
1199,982,781,979,696,20230729,20230927,EMP-00781-00982,1,1,1,1,3,2,1,9.69,3.8,0,1.53,"Business Analyst"
1200,734,24,639,385,20231103,20231114,EMP-00024-00734,1,0,0,1,2,2,1,9.06,3.3,2,3.08,"Software Engineer"
1201,69,652,280,31,20230105,20230208,EMP-00652-00069,1,0,0,5,3,1,1,8.20,3.6,1,1.73,"ML Engineer"
1202,541,256,479,456,20230409,20230315,EMP-00256-00541,0,0,0,5,1,2,1,9.74,3.2,0,1.72,"Data Engineer"
1203,941,308,689,52,20230316,20230622,EMP-00308-00941,0,0,0,4,0,0,0,7.16,2.1,2,2.40,"Business Analyst"
1204,112,291,595,910,20230701,20230520,EMP-00291-00112,0,1,0,4,2,1,0,9.58,1.2,0,2.06,"AI Engineer"
1205,438,595,581,221,20230327,20230930,EMP-00595-00438,0,1,0,2,3,2,1,8.50,1.1,0,2.28,"ML Engineer"
1206,43,865,325,453,20230905,20230810,EMP-00865-00043,0,0,1,3,3,1,1,9.96,3.0,2,2.63,"Software Engineer"
1207,756,465,184,43,20230718,20230530,EMP-00465-00756,1,0,0,3,0,1,0,9.07,2.7,1,3.37,"ML Engineer"
1208,324,874,52,997,20231110,20230403,EMP-00874-00324,1,0,0,4,3,0,0,7.58,2.1,1,1.97,"AI Engineer"
1209,303,359,94,464,20230529,20230308,EMP-00359-00303,1,1,0,3,0,2,0,7.92,2.8,0,3.41,"ML Engineer"
1210,485,471,509,197,20230107,20230701,EMP-00471-00485,0,1,1,4,1,1,1,8.13,0.9,0,1.90,"Data Analyst"
1211,854,448,812,292,20230726,20231120,EMP-00448-00854,0,0,0,4,0,0,0,7.86,0.9,1,2.97,"Software Engineer"
1212,548,724,82,637,20231223,20230727,EMP-00724-00548,0,0,0,1,2,2,0,9.65,1.5,2,2.22,"ML Engineer"
1213,276,597,869,225,20230610,20231230,EMP-00597-00276,1,0,0,3,3,2,0,7.79,3.5,0,2.61,"Business Analyst"
1214,86,361,656,345,20230428,20230220,EMP-00361-00086,0,1,0,5,2,0,0,9.47,2.7,2,2.19,"Data Scientist"
1215,218,522,966,962,20230203,20231013,EMP-00522-00218,0,1,0,1,0,1,1,9.68,0.3,1,2.91,"Data Scientist"
1216,116,669,604,369,20231217,20230513,EMP-00669-00116,0,0,0,1,1,0,0,9.41,2.3,1,2.55,"Business Analyst"
1217,299,481,916,786,20230605,20230808,EMP-00481-00299,1,0,0,5,2,2,1,9.41,1.9,1,1.85,"Data Scientist"
1218,617,604,35,223,20230403,20230510,EMP-00604-00617,0,0,0,3,2,1,1,9.70,1.0,0,2.52,"ML Engineer"
1219,699,593,811,785,20231111,20230116,EMP-00593-00699,1,0,0,2,3,2,0,7.18,1.6,0,3.26,"Business Analyst"
1220,358,154,815,905,20230111,20230208,EMP-00154-00358,0,1,0,5,3,1,1,7.12,3.0,2,2.73,"Business Analyst"
1221,882,188,682,189,20230311,20231029,EMP-00188-00882,1,0,1,2,0,1,0,8.64,0.8,0,2.07,"Business Analyst"
1222,970,203,222,771,20231218,20231112,EMP-00203-00970,1,0,0,4,1,2,1,8.57,0.8,2,3.42,"AI Engineer"
1223,640,382,556,22,20230914,20230412,EMP-00382-00640,0,0,0,5,0,0,0,9.59,3.1,0,1.50,"ML Engineer"
1224,447,173,298,631,20230507,20231023,EMP-00173-00447,0,0,0,5,0,1,1,7.52,3.9,0,1.56,"AI Engineer"
1225,218,946,787,360,20231222,20231026,EMP-00946-00218,0,1,1,2,1,2,0,7.83,1.3,2,2.30,"Software Engineer"
1226,883,813,202,81,20230309,20230408,EMP-00813-00883,1,1,0,2,0,0,0,7.54,1.8,2,2.46,"Data Scientist"
1227,95,918,462,854,20230908,20230317,EMP-00918-00095,0,1,0,1,3,2,0,9.87,2.4,0,2.25,"Data Analyst"
1228,4,975,402,328,20230422,20230704,EMP-00975-00004,0,0,0,4,3,2,1,9.03,1.2,1,3.33,"Data Analyst"
1229,325,990,172,906,20231217,20231130,EMP-00990-00325,0,0,0,1,1,1,0,9.69,2.5,2,3.07,"AI Engineer"
1230,348,699,492,822,20231224,20230315,EMP-00699-00348,0,0,0,3,3,2,0,8.41,1.1,2,1.63,"ML Engineer"
1231,380,837,173,946,20230615,20230502,EMP-00837-00380,0,0,0,1,1,2,0,9.67,3.7,1,1.97,"ML Engineer"
1232,741,598,540,404,20230511,20230331,EMP-00598-00741,0,0,1,2,3,0,0,7.04,2.6,0,1.54,"AI Engineer"
1233,267,598,25,25,20231122,20230731,EMP-00598-00267,1,0,0,5,0,1,0,7.42,2.3,0,2.17,"Data Scientist"
1234,264,256,920,402,20230330,20230706,EMP-00256-00264,0,0,1,2,0,1,0,7.37,2.0,0,3.04,"Data Engineer"
1235,176,773,86,606,20230704,20230423,EMP-00773-00176,0,1,0,4,2,1,1,8.98,1.8,0,3.11,"Data Engineer"
1236,900,816,486,16,20230708,20230724,EMP-00816-00900,1,0,0,4,2,2,1,9.42,1.0,2,2.87,"Business Analyst"
1237,276,662,11,271,20230620,20230103,EMP-00662-00276,0,0,0,3,0,0,0,8.56,0.5,0,2.57,"Software Engineer"
1238,32,53,543,371,20230923,20230529,EMP-00053-00032,0,0,0,4,0,2,1,8.63,3.7,0,3.36,"AI Engineer"
1239,99,553,652,235,20230803,20231108,EMP-00553-00099,1,0,0,2,0,2,0,8.82,2.1,0,2.54,"AI Engineer"
1240,905,579,707,394,20230304,20230412,EMP-00579-00905,1,1,0,1,1,0,0,7.35,0.5,0,1.59,"Data Engineer"
1241,520,427,629,431,20230324,20230930,EMP-00427-00520,0,0,0,2,0,0,0,8.65,0.4,2,2.95,"Data Engineer"
1242,548,874,845,783,20231206,20230627,EMP-00874-00548,1,0,1,5,3,2,0,8.13,1.9,0,2.01,"Business Analyst"
1243,406,459,382,766,20230822,20230404,EMP-00459-00406,0,0,0,5,2,1,1,8.46,3.0,0,2.46,"Data Analyst"
1244,477,938,337,686,20230602,20231101,EMP-00938-00477,1,1,0,3,2,2,1,8.67,0.5,1,2.34,"Data Engineer"
1245,644,585,69,662,20231224,20230503,EMP-00585-00644,0,0,0,3,1,2,0,9.54,1.9,0,2.34,"Data Analyst"
1246,547,626,747,262,20230225,20230618,EMP-00626-00547,1,0,0,2,1,1,1,8.17,2.6,0,2.34,"Data Scientist"
1247,947,874,588,517,20230909,20230610,EMP-00874-00947,0,0,0,1,0,2,1,7.94,1.3,0,3.17,"ML Engineer"
1248,251,633,10,559,20230708,20230819,EMP-00633-00251,1,1,0,5,2,1,0,9.96,2.6,0,3.14,"ML Engineer"
1249,720,133,587,744,20231226,20231122,EMP-00133-00720,1,1,0,5,2,2,1,7.14,1.3,2,2.13,"Business Analyst"
1250,808,850,791,447,20230928,20230207,EMP-00850-00808,0,1,1,2,2,1,0,7.75,3.2,2,2.94,"Data Engineer"
1251,453,655,195,535,20230315,20230629,EMP-00655-00453,0,0,0,1,1,2,1,7.71,0.1,1,2.89,"ML Engineer"
1252,653,837,877,600,20230929,20231004,EMP-00837-00653,0,1,0,1,1,0,0,7.19,3.0,1,2.04,"Data Scientist"
1253,164,627,416,375,20230828,20231018,EMP-00627-00164,0,0,0,4,0,1,1,7.89,3.8,0,1.71,"Data Engineer"
1254,465,937,685,71,20230602,20231201,EMP-00937-00465,0,1,0,5,3,1,1,7.30,3.8,0,2.39,"Business Analyst"
1255,153,590,50,50,20231013,20230208,EMP-00590-00153,0,0,0,1,1,0,0,8.08,3.8,1,1.80,"Business Analyst"
1256,29,66,455,834,20230926,20230709,EMP-00066-00029,0,1,0,5,1,0,0,7.18,3.9,1,2.52,"Software Engineer"
1257,585,468,940,383,20230303,20230605,EMP-00468-00585,0,1,0,1,1,2,1,8.65,2.8,2,2.45,"Business Analyst"
1258,487,883,281,601,20231220,20231122,EMP-00883-00487,0,1,1,3,1,0,0,9.40,3.0,2,3.48,"AI Engineer"
1259,126,926,291,302,20231204,20231215,EMP-00926-00126,1,1,0,1,3,0,0,9.38,3.1,1,2.13,"Data Analyst"
1260,722,932,324,954,20230728,20230617,EMP-00932-00722,0,1,0,1,0,0,0,7.61,3.8,1,3.21,"Data Analyst"
1261,754,449,695,376,20231026,20230624,EMP-00449-00754,0,1,0,3,3,1,0,9.22,2.9,1,3.28,"Data Analyst"
1262,877,823,676,525,20230225,20231123,EMP-00823-00877,0,1,0,3,0,0,0,8.44,0.6,1,1.53,"Business Analyst"
1263,451,473,336,650,20230911,20230821,EMP-00473-00451,0,0,0,2,1,0,0,7.25,3.7,1,2.27,"ML Engineer"
1264,638,918,762,35,20230313,20230521,EMP-00918-00638,1,1,0,1,2,0,0,8.73,2.3,1,2.28,"Data Engineer"
1265,693,283,896,44,20230103,20230507,EMP-00283-00693,0,0,0,1,0,0,0,7.23,3.2,0,1.87,"Data Engineer"
1266,752,362,19,153,20231011,20231123,EMP-00362-00752,1,1,0,1,3,1,0,9.02,3.9,1,2.72,"AI Engineer"
1267,673,94,547,64,20230326,20230926,EMP-00094-00673,1,0,0,5,3,0,0,9.45,0.1,2,3.32,"Data Scientist"
1268,950,643,711,262,20230912,20230903,EMP-00643-00950,0,0,0,4,1,0,0,9.80,1.6,1,3.23,"AI Engineer"
1269,740,501,13,643,20230103,20230917,EMP-00501-00740,0,1,0,2,0,1,0,7.06,2.7,1,2.88,"ML Engineer"
1270,755,231,471,39,20230703,20230510,EMP-00231-00755,0,1,0,2,1,1,1,7.45,2.2,1,1.66,"Business Analyst"
1271,715,58,961,843,20231211,20230909,EMP-00058-00715,0,1,0,2,0,0,0,7.48,2.1,0,1.51,"Software Engineer"
1272,253,451,480,201,20230406,20230301,EMP-00451-00253,0,1,0,2,3,0,0,7.93,0.3,2,3.23,"Business Analyst"
1273,29,73,843,117,20230217,20230407,EMP-00073-00029,0,0,0,3,1,2,0,7.04,3.5,2,2.71,"Software Engineer"
1274,192,506,641,413,20230903,20230602,EMP-00506-00192,0,0,0,5,1,2,0,9.44,1.8,0,2.58,"Data Scientist"
1275,529,36,63,121,20230227,20230620,EMP-00036-00529,0,0,0,5,2,0,0,9.68,1.5,2,3.43,"Data Analyst"
1276,251,554,59,16,20230411,20231102,EMP-00554-00251,0,1,0,3,0,2,1,8.75,1.4,0,1.75,"Software Engineer"
1277,436,351,676,937,20230403,20230701,EMP-00351-00436,0,0,0,1,1,0,0,7.36,2.6,1,2.50,"Software Engineer"
1278,946,233,879,323,20230604,20230811,EMP-00233-00946,1,0,0,5,0,2,1,9.55,0.7,2,1.82,"AI Engineer"
1279,874,887,684,2,20230830,20231222,EMP-00887-00874,1,0,0,5,1,2,0,9.47,2.8,1,3.31,"Business Analyst"
1280,935,599,224,833,20230215,20231021,EMP-00599-00935,0,1,1,2,1,1,0,9.60,2.8,1,2.92,"Data Analyst"
1281,428,858,622,721,20230507,20230620,EMP-00858-00428,0,1,0,5,3,2,0,9.62,2.8,2,3.09,"Data Scientist"
1282,447,923,488,569,20230310,20230418,EMP-00923-00447,1,0,0,5,1,2,0,7.10,2.0,0,3.25,"Software Engineer"
1283,767,663,784,810,20230816,20230303,EMP-00663-00767,1,0,0,5,2,0,0,8.43,1.2,1,1.84,"ML Engineer"
1284,94,651,717,648,20230702,20230827,EMP-00651-00094,1,1,0,1,3,1,1,7.71,0.1,2,3.50,"ML Engineer"
1285,387,950,354,131,20230302,20230216,EMP-00950-00387,1,1,0,2,3,2,0,7.78,0.4,2,2.40,"Data Analyst"
1286,433,428,421,968,20230205,20230303,EMP-00428-00433,1,0,1,4,1,0,0,8.63,1.0,1,2.32,"Data Analyst"
1287,980,894,815,300,20231125,20230603,EMP-00894-00980,0,1,0,2,1,0,0,9.28,3.3,2,3.25,"ML Engineer"
1288,337,354,281,748,20230915,20230506,EMP-00354-00337,1,1,1,5,1,2,0,7.98,1.1,1,1.87,"Software Engineer"
1289,246,803,981,885,20230526,20230729,EMP-00803-00246,1,0,0,1,3,2,1,8.20,2.7,0,2.62,"ML Engineer"
1290,223,441,494,518,20230310,20230804,EMP-00441-00223,0,0,0,3,1,0,0,9.53,3.5,2,3.31,"Data Scientist"
1291,654,472,255,777,20230524,20231011,EMP-00472-00654,0,1,1,1,2,1,0,9.35,3.1,2,2.17,"Software Engineer"
1292,791,930,38,497,20230510,20230623,EMP-00930-00791,1,0,0,4,1,1,1,7.72,1.7,2,2.99,"ML Engineer"
1293,517,311,965,401,20230824,20230520,EMP-00311-00517,1,0,1,1,1,2,1,9.75,0.2,1,1.56,"AI Engineer"
1294,419,403,960,385,20230514,20230629,EMP-00403-00419,0,0,0,2,2,1,0,7.48,0.1,2,2.57,"Data Engineer"
1295,836,111,905,639,20230113,20230924,EMP-00111-00836,0,1,0,4,2,1,1,9.92,1.9,2,2.82,"AI Engineer"
1296,369,450,955,179,20230627,20230531,EMP-00450-00369,1,1,0,2,0,0,0,8.70,0.4,0,2.22,"AI Engineer"
1297,175,546,710,274,20230410,20230605,EMP-00546-00175,0,1,0,1,2,0,0,7.89,1.0,1,1.53,"Data Analyst"
1298,884,530,334,132,20230710,20230426,EMP-00530-00884,0,0,0,1,0,2,0,9.92,0.8,0,2.10,"Software Engineer"
1299,643,867,861,46,20230516,20230407,EMP-00867-00643,1,0,0,4,2,1,0,8.38,0.5,2,3.38,"Data Engineer"
1300,472,510,746,593,20230414,20231115,EMP-00510-00472,0,0,1,3,2,1,1,7.49,1.5,1,1.97,"Data Engineer"
1301,725,233,848,824,20240503,20240925,EMP-00233-00725,0,0,0,2,2,1,1,8.01,1.3,2,1.56,"Software Engineer"
1302,379,61,58,581,20240217,20240320,EMP-00061-00379,0,1,1,1,1,2,1,7.49,0.4,0,2.41,"Data Scientist"
1303,756,583,841,321,20240831,20240919,EMP-00583-00756,0,1,1,4,3,0,0,7.78,2.7,1,2.30,"Business Analyst"
1304,943,421,92,378,20240513,20240531,EMP-00421-00943,1,0,1,1,3,1,0,8.51,1.9,2,2.53,"Software Engineer"
1305,346,885,817,526,20240512,20240403,EMP-00885-00346,0,1,0,5,0,2,1,7.58,3.9,0,2.05,"Data Engineer"
1306,395,556,85,586,20240402,20240508,EMP-00556-00395,1,1,0,4,2,1,0,9.66,4.0,0,2.47,"Data Scientist"
1307,875,430,790,333,20240720,20240828,EMP-00430-00875,0,0,0,4,3,1,1,9.31,2.9,2,1.87,"Data Scientist"
1308,522,955,475,505,20241226,20240904,EMP-00955-00522,1,0,1,1,2,2,0,8.57,2.7,1,2.01,"Software Engineer"
1309,935,98,983,419,20240712,20241230,EMP-00098-00935,0,0,0,4,0,2,1,7.14,0.0,1,2.64,"ML Engineer"
1310,280,354,312,858,20241016,20240829,EMP-00354-00280,0,1,1,4,2,1,0,9.00,0.3,2,1.86,"AI Engineer"
1311,598,368,745,65,20241012,20241215,EMP-00368-00598,0,1,0,4,1,2,0,9.63,1.2,1,2.12,"Software Engineer"
1312,160,620,47,645,20240920,20240130,EMP-00620-00160,0,1,0,1,3,0,0,9.46,2.3,1,3.15,"Business Analyst"
1313,525,587,296,430,20240210,20240313,EMP-00587-00525,0,0,0,4,1,2,0,7.77,2.7,1,3.45,"Software Engineer"
1314,119,448,352,380,20240513,20241029,EMP-00448-00119,0,1,0,2,1,2,0,7.06,1.1,0,1.62,"Data Analyst"
1315,654,588,782,12,20240531,20240114,EMP-00588-00654,0,1,1,2,0,0,0,8.15,2.5,2,2.01,"Data Engineer"
1316,795,619,499,972,20240611,20240513,EMP-00619-00795,0,0,0,5,1,0,0,9.82,2.4,0,2.63,"Data Analyst"
1317,528,812,80,974,20240807,20240617,EMP-00812-00528,1,0,1,1,0,0,0,7.55,1.9,0,2.95,"Business Analyst"
1318,136,846,280,508,20240128,20241225,EMP-00846-00136,0,1,1,1,1,1,0,8.63,1.2,2,2.04,"Data Engineer"
1319,701,95,723,930,20240929,20240714,EMP-00095-00701,0,0,0,2,3,2,1,7.03,1.5,0,1.99,"Business Analyst"
1320,259,302,682,494,20241024,20241203,EMP-00302-00259,0,0,0,2,3,2,0,9.16,3.2,1,1.90,"Data Scientist"
1321,635,384,448,324,20240403,20240424,EMP-00384-00635,0,1,0,3,3,2,0,7.38,2.5,0,3.06,"Data Analyst"
1322,15,770,372,60,20240630,20240603,EMP-00770-00015,0,0,1,4,2,1,0,8.64,1.6,2,2.51,"Software Engineer"
1323,839,633,80,736,20241006,20240502,EMP-00633-00839,1,0,0,2,1,1,1,8.59,0.4,2,1.95,"Software Engineer"
1324,126,418,650,396,20241027,20240402,EMP-00418-00126,0,1,0,1,2,2,0,9.02,2.0,1,2.82,"Data Scientist"
1325,5,432,228,397,20240107,20240618,EMP-00432-00005,0,1,1,1,2,0,0,7.88,3.9,2,2.27,"Business Analyst"
1326,495,245,120,178,20241223,20240813,EMP-00245-00495,0,1,0,1,0,1,1,8.87,0.5,2,3.06,"Data Scientist"
1327,155,116,769,432,20240827,20240802,EMP-00116-00155,1,1,1,3,3,1,1,8.64,1.7,0,1.55,"Data Analyst"
1328,386,920,634,789,20240107,20241107,EMP-00920-00386,1,1,0,4,2,0,0,8.81,3.3,1,2.21,"Data Engineer"
1329,415,598,455,384,20240801,20241109,EMP-00598-00415,0,1,0,2,3,0,0,7.43,0.0,1,2.88,"AI Engineer"
1330,38,789,573,413,20240309,20241110,EMP-00789-00038,0,0,0,1,1,1,0,9.01,3.8,0,2.38,"Business Analyst"
1331,511,639,916,866,20240327,20240113,EMP-00639-00511,0,1,1,1,0,2,0,8.29,2.1,1,1.50,"Data Analyst"
1332,276,568,234,642,20240126,20240530,EMP-00568-00276,0,0,0,1,2,0,0,9.99,2.1,0,3.28,"Software Engineer"
1333,526,981,752,233,20240422,20240609,EMP-00981-00526,1,1,0,2,0,2,1,7.77,3.7,1,3.42,"ML Engineer"
1334,518,408,923,437,20240515,20241214,EMP-00408-00518,1,1,0,4,3,0,0,9.01,2.2,0,3.25,"ML Engineer"
1335,324,170,524,700,20240708,20240222,EMP-00170-00324,0,0,0,5,0,0,0,7.98,2.7,2,2.78,"Software Engineer"
1336,972,696,705,966,20240403,20241119,EMP-00696-00972,0,1,0,4,3,0,0,9.65,1.8,2,3.24,"ML Engineer"
1337,852,540,731,114,20240309,20240716,EMP-00540-00852,0,1,0,4,1,1,1,7.63,1.6,0,2.95,"ML Engineer"
1338,37,545,473,938,20240329,20240110,EMP-00545-00037,0,0,0,5,1,1,1,8.53,1.7,0,2.49,"Business Analyst"
1339,942,636,48,911,20241206,20240819,EMP-00636-00942,0,0,1,5,0,0,0,8.43,2.8,0,3.44,"Software Engineer"
1340,564,438,285,875,20241028,20240214,EMP-00438-00564,0,0,0,1,1,2,1,8.18,3.8,1,2.45,"Data Analyst"
1341,132,359,174,561,20240408,20240814,EMP-00359-00132,1,0,1,2,3,2,1,7.90,2.0,2,1.85,"Business Analyst"
1342,235,517,651,828,20241127,20240422,EMP-00517-00235,0,0,0,2,2,2,1,8.93,0.4,2,2.07,"AI Engineer"
1343,993,540,586,513,20240429,20240704,EMP-00540-00993,0,0,0,3,2,1,1,8.64,1.3,1,1.76,"Data Engineer"
1344,143,522,932,552,20240805,20240916,EMP-00522-00143,1,1,0,2,1,1,0,7.99,0.6,2,3.18,"Data Analyst"
1345,329,265,353,536,20240307,20240310,EMP-00265-00329,1,1,0,4,1,1,1,7.14,4.0,2,2.13,"ML Engineer"
1346,602,657,558,545,20240321,20240510,EMP-00657-00602,0,1,0,1,3,2,1,7.76,1.6,0,1.52,"Software Engineer"
1347,996,915,439,839,20240308,20241012,EMP-00915-00996,0,0,0,3,1,0,0,9.49,0.7,0,3.18,"AI Engineer"
1348,978,761,255,488,20241205,20240118,EMP-00761-00978,0,0,0,2,1,0,0,8.88,1.8,2,1.77,"Software Engineer"
1349,139,402,920,593,20240617,20241024,EMP-00402-00139,0,0,1,1,0,2,1,8.95,0.9,1,3.23,"Software Engineer"
1350,612,878,327,983,20240704,20240103,EMP-00878-00612,0,0,0,4,2,0,0,7.11,3.4,0,1.57,"AI Engineer"
1351,442,689,347,233,20240902,20240525,EMP-00689-00442,0,1,0,3,3,2,1,9.71,3.0,2,2.70,"Data Engineer"
1352,334,142,799,238,20240317,20240920,EMP-00142-00334,1,1,0,4,3,2,1,8.72,3.1,0,2.96,"AI Engineer"
1353,210,37,222,681,20240801,20241103,EMP-00037-00210,0,1,0,5,3,1,1,8.64,2.1,0,2.19,"Data Scientist"
1354,349,754,483,167,20241114,20240101,EMP-00754-00349,0,0,0,1,1,0,0,9.39,0.9,2,3.47,"Data Engineer"
1355,318,267,465,799,20240502,20240427,EMP-00267-00318,1,0,1,1,3,1,1,8.34,3.6,0,3.24,"ML Engineer"
1356,577,428,49,689,20240320,20240517,EMP-00428-00577,1,1,0,1,0,1,0,8.36,3.9,0,1.66,"Data Engineer"
1357,918,110,261,297,20241028,20240609,EMP-00110-00918,0,0,0,5,3,1,1,7.89,1.4,2,2.38,"Data Scientist"
1358,484,99,321,200,20240201,20240129,EMP-00099-00484,0,0,0,2,3,2,1,9.59,2.8,1,1.94,"Data Analyst"
1359,191,83,716,627,20241120,20240810,EMP-00083-00191,1,1,0,1,3,1,1,8.65,3.7,1,1.86,"ML Engineer"
1360,545,143,395,449,20240813,20241027,EMP-00143-00545,0,1,0,4,1,1,1,8.48,2.4,0,1.80,"Data Analyst"
1361,831,779,781,942,20240208,20240728,EMP-00779-00831,0,0,0,3,2,2,1,7.46,0.4,1,2.18,"AI Engineer"
1362,670,484,361,195,20240809,20240728,EMP-00484-00670,0,0,0,3,0,0,0,9.07,0.2,1,1.82,"Data Scientist"
1363,686,156,960,877,20241213,20241105,EMP-00156-00686,0,0,0,4,0,0,0,8.70,0.2,2,2.52,"Data Scientist"
1364,963,405,122,229,20240128,20240626,EMP-00405-00963,0,0,0,2,2,1,1,9.85,0.6,2,2.98,"Business Analyst"
1365,932,279,70,470,20240209,20240415,EMP-00279-00932,1,0,0,2,1,0,0,8.50,2.2,2,2.32,"Business Analyst"
1366,501,302,677,389,20241016,20241009,EMP-00302-00501,0,1,0,5,1,1,1,8.71,0.5,2,3.21,"ML Engineer"
1367,433,563,708,185,20240820,20240626,EMP-00563-00433,0,0,0,3,2,0,0,7.85,2.2,0,3.37,"Data Engineer"
1368,686,345,835,521,20240207,20240426,EMP-00345-00686,1,0,0,2,2,1,1,9.84,3.1,2,2.92,"Business Analyst"
1369,632,823,447,981,20240225,20240901,EMP-00823-00632,0,0,0,2,2,1,0,7.72,1.4,2,3.21,"Data Scientist"
1370,757,986,514,139,20240724,20240820,EMP-00986-00757,0,0,0,4,0,1,1,8.73,0.4,2,1.75,"AI Engineer"
1371,941,248,705,497,20240303,20240429,EMP-00248-00941,0,1,0,5,1,0,0,8.00,2.8,1,2.28,"Business Analyst"
